#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
11170302,Two-Handed Club,フォルクスハンマー,Volkswagen hammer,Master,17,177,0,0,0,35,4,1.2,0,0,100,ok,-1,1,0,0,1,0,0,1,0,1,0,329,60,0,0,0,-3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,44,-1,,PIE による物理攻撃力上昇,Physical attack power rise due to PIE,TRUE,,,,,0%,,,,,,,,,
11170303,Two-Handed Club,ガルベストン,Galveston,Master,18,140,110,0,0,35,4,16.4,0,100,0,ok,-1,1,0,0,1,0,0,0,0,0,0,9,20,20,0,0,-3,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,光属性追加攻撃,Light attribute additional attack,TRUE,,,,,0%,,,,,,,,,A
11170306,Two-Handed Club,フォルティシャフト,Fawlty shaft,Normal,19,185,98,0,0,35,4,7.8,0,0,100,ok,-1,1,0,0,1,0,0,1,0,1,0,329,0,0,4,0,-3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11170307,Two-Handed Club,イラプトフレイル,Lee interrupt Flail,Normal,18,167,110,0,0,35,4,12,0,100,0,ok,34,1,0,0,1,0,0,1,0,1,0,329,0,0,0,0,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11170404,Two-Handed Club,ハーケンマルトー,Harken Marteau,Master,22,273,138,0,0,35,4,18,0,100,0,ok,46,1,0,0,1,0,0,1,0,0,0,73,150,0,0,2,-3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,スキル発動時確率で OD 消費 0,OD consumed by the skill triggered when probability 0,TRUE,混乱,confusion,コンラン,Conran,-4%,,,,,,,,,E
11170405,Two-Handed Club,ランドマンピッケル,Land Man ice axes,Good,24,307,151,0,0,35,4,1.2,0,0,100,ok,42,1,0,0,1,0,0,1,0,1,0,329,100,50,4,8,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11180101,Two-Handed Club,ディスカラーハンマー,Discover color hammer,Normal,11,114,0,0,0,50,4,8,0,100,0,ok,31,1,0,0,1,0,0,1,0,1,0,329,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11180102,Two-Handed Club,フレイムハンマー,Flame hammer,Master,12,128,45,0,0,50,4,16.6,0,100,0,ok,-1,1,0,0,1,0,0,1,0,1,0,329,30,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,火属性追加攻撃,Fire attribute additional attack,TRUE,,,,,0%,,,,,,,,,
11190101,Two-Handed Club,シングルベル,Single Bell,Normal,1,5,5,0,0,30,2,1.8,0,100,0,ok,26,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,,HOLY KNIGHT.,HOLY KNIGHT.,TRUE,,,,,0%,決して一人じゃない。さぁ鐘を鳴らそう。,Never not alone. Now it attempts to ring the bell.,[季節イベント] 冬の精霊祭,[Seasonal Events] Winter Spirit Festival,,,,,E
11199901,Two-Handed Club,巨人の骨の棍棒,Cudgel of giant bone,Poor,1,1,0,0,0,4,4,8.5,0,100,0,ok,-1,1,0,0,1,0,0,1,0,1,0,329,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,,AGI 低下,AGI decline,FALSE,,,,,0%,,,,,,,,,A
11300101,Two-Handed Staff,スタッフ,staff,Normal,1,5,50,0,0,21,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300102,Two-Handed Staff,魔術師のスタッフ,Magician of staff,Normal,2,11,60,0,0,25,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
11300103,Two-Handed Staff,ブラックウッドスタッフ,Blackwood staff,Normal,3,18,80,0,0,29,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,A
11300106,Two-Handed Staff,輝宝の杖,Cane of Terutakara,Master,2,15,70,0,0,29,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
11300107,Two-Handed Staff,黄昏の杖,Cane of twilight,Master,6,30,105,0,0,29,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
11300108,Two-Handed Staff,精霊のウッドスタッフ,Spirit of Wood staff,Normal,4,18,88,0,0,29,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,A
11300109,Two-Handed Staff,霊媒師の杖,Cane of spirit medium teacher,Good,8,45,132,0,0,21,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,
11300110,Two-Handed Staff,ナイトウィッシュ,Night Wish,Master,11,45,152,0,0,21,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,-100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300111,Two-Handed Staff,ブラックパール,BLACK PEARL,Normal,10,45,131,0,0,21,1,3.1,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300112,Two-Handed Staff,宝石騎士の杖,Cane jewelry knight,Normal,4,27,123,0,0,52,2,2.9,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,A
11300113,Two-Handed Staff,ガイストロッド,Geist rod,Normal,21,36,224,0,0,21,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300181,Two-Handed Staff,ルーキーズスタッフ,Rookies staff,Legend,1,22,101,0,0,48,1,3,0,70,30,ok,0,0,0,1,1,0,0,0,0,1,0,268,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,[ジェムソケット固定] ○△,[Gem socket retaining] ○ △,,,E
11300199,Two-Handed Staff,ビギナーズスタッフ,Beginner's staff,Normal,1,1,35,0,0,21,1,3.1,0,70,30,ok,20,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11300201,Two-Handed Staff,オニキス,onyx,Normal,5,25,85,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,A
11300204,Two-Handed Staff,増幅の杖,Cane of amplification,Master,2,15,99,0,0,2,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
11300205,Two-Handed Staff,ダークスタッフ,Dark staff,Good,5,26,100,0,0,35,1,3.2,0,70,30,ok,27,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,"SR 5, Cha",,,FALSE,,,,,0%,,,,,,,,,E
11300301,Two-Handed Staff,ブラックサバス,Black Sabbath,Good,7,32,115,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,A
11300303,Two-Handed Staff,エンシェントスタッフ,Ancient Staff,Artifact,3,20,163,0,0,1,1,3.4,0,70,30,ok,0,0,0,1,1,0,0,1,0,0,1,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,E
11300304,Two-Handed Staff,フラクテルトリア,Fracture Tel Tria,Good,21,39,234,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,60,0,3,-4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,妨害系スキル消費 MP 減少,Interference-based skill MP consumption decreases,TRUE,,,,,0%,,,,,,,,,A
11300305,Two-Handed Staff,大魔道の杖,Cane of large Mage,Master,6,31,110,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
11300306,Two-Handed Staff,尖晶石の杖,Cane of spinel,Normal,8,31,117,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,A
11300307,Two-Handed Staff,ウィザードケーン,Wizard Kane,Normal,9,40,124,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300308,Two-Handed Staff,アイスロッド,Ice rod,Master,11,45,145,0,0,35,2,3.4,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300309,Two-Handed Staff,インペリアルスタッフ,Imperial Staff,Master,12,75,154,0,0,70,3,2.5,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,10,10,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,プロテ + レジスト,Proteinase + resist,TRUE,,,,,0%,,,,,,,,,
11300310,Two-Handed Staff,ストロックル,Strokkur,Master,14,55,171,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300311,Two-Handed Staff,カムシーン,Kumsheen,Master,14,55,172,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,30,30,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300312,Two-Handed Staff,ボルケーノ,Volcano,Good,14,55,153,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300313,Two-Handed Staff,サンターナ,Sant'Anna,Good,14,55,153,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300314,Two-Handed Staff,スタラグマイト,Sutaragumaito,Good,14,55,153,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300315,Two-Handed Staff,テンペスト,Tempest,Good,14,55,153,0,0,35,1,3.4,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,30,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300317,Two-Handed Staff,ディスパーカラー,Disperse color,Master,25,66,374,0,0,35,1,3.4,0,70,30,ok,42,0,0,1,0,0,0,1,0,0,0,68,20,120,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,20,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,クイックキャスト効果中 CT 短縮,Quick during the cast effect CT shortening,TRUE,,,,,0%,,,,,,,,,E
11300318,Two-Handed Staff,無月の杖,Cane of Kido,Normal,25,57,330,0,0,35,1,3.4,0,70,30,ok,32,0,0,1,1,0,0,1,0,1,1,844,10,20,-2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
11300401,Two-Handed Staff,フォースオブナレッジ,Force of Knowledge,Master,15,68,178,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,-70,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,INT による魔法攻撃力上昇,Magic attack power rise due to INT,TRUE,,,,,0%,,,,,,,,,A
11300403,Two-Handed Staff,ガーディアンスタッフ,Guardian staff,Master,5,20,90,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,70,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,A
11300405,Two-Handed Staff,マインドロッド,Mind rod,Normal,2,11,60,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
11300406,Two-Handed Staff,シルバーロッド,Silver rod,Normal,3,15,80,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 3,,,FALSE,,,,,0%,,,,,,,,,
11300407,Two-Handed Staff,チャンターロッド,Chan Tha rod,Normal,4,20,88,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,A
11300408,Two-Handed Staff,エルダーロッド,Elder rod,Normal,5,26,95,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,0,0,0,1,0,0,1,580,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,A
11300409,Two-Handed Staff,知のロッド,Rod of knowledge,Good,7,35,113,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,
11300412,Two-Handed Staff,隠蔽の杖,Cane of hiding,Good,18,68,180,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,-50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,ヘイト蓄積量減少,Hate accumulated loss,TRUE,,,,,0%,,,,,,,,,A
11300413,Two-Handed Staff,暴君の長杖,Long cane of tyrant,Normal,7,43,152,0,0,52,2,2.8,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,A
11300503,Two-Handed Staff,ゲイザースタッフ,Gaither staff,Master,7,40,120,0,0,35,1,3.2,0,70,30,ok,33,0,0,1,1,0,0,1,0,1,1,844,30,40,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,レジスト,Resist,TRUE,,,,,0%,,,,,,,,,E
11300504,Two-Handed Staff,キャンサースタッフ,Cancer staff,Master,7,40,122,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,50,20,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,プロテクション,protection,TRUE,,,,,0%,,,,,,,,,A
11300506,Two-Handed Staff,アークセプター,Arc Scepter,Normal,16,100,155,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,1,0,-1,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,麻痺,paralysis,マヒ,Paralysis,-10%,,,,,,,,,A
11300507,Two-Handed Staff,メカニカルセプター,Mechanical Scepter,Legend,1,60,190,0,0,50,2,2.9,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
11300508,Two-Handed Staff,アトモスフィール,Atmos feel,Master,26,71,403,0,0,35,1,2.3,0,70,30,ok,42,0,0,1,1,0,0,1,0,1,1,844,30,180,0,0,0,0,14,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,風魔法使用時に追風,Tailwind at the time of wind magic use,TRUE,,,,,0%,,,,,,,,,E
11300509,Two-Handed Staff,カニングクラフト,Canning craft,Master,23,50,318,0,0,35,1,3.2,0,70,30,ok,41,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,混成一体,Mixed together,TRUE,,,,,0%,,,,,,,,,E
11300603,Two-Handed Staff,マスタースタッフ,Master Staff,Master,7,42,125,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,50,40,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,プロテ + レジスト,Proteinase + resist,TRUE,,,,,0%,,,,,,,,,A
11300604,Two-Handed Staff,ヒルデアロッド,Hirudearoddo,Normal,20,35,210,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,A
11300606,Two-Handed Staff,人柱の大杖,Large cane of Human Sacrifice,Good,24,74,312,0,0,35,1,3.2,0,70,30,ok,36,0,0,1,1,0,0,1,0,1,1,844,0,250,0,0,-4,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,レジスト,Resist,TRUE,,,,,0%,,,,,,,,,E
11300607,Two-Handed Staff,ソルヴロッド,Soruvuroddo,Master,13,60,165,0,0,35,1,3.2,0,70,30,ok,-1,0,0,1,1,0,0,1,0,1,1,844,0,45,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,36,-1,PIE 30,ゾンビキラー,Zombie Killer,TRUE,,,,,0%,,,,,,,,,A
